36GK.L,VTB BNK SP GDR-144A,LSE,UK,,0
CHG.L,Chemring Group plc,LSE,UK,,0
OBT.L,Obtala Resources Limited,LSE,UK,Farm Products,341
CRWN.L,Crown Place VCT Ord,LSE,UK,,0
CMBN.L,Cambian Group plc,LSE,UK,Hospitals,524
SMSN.IL,SMG SP GDR-144A-S,IOB,UK,,0
OOA.L,Octopus AIM VCT Ord,LSE,UK,,0
EGS.L,eg solutions plc,LSE,UK,Technical & System Software,822
HINT.L,Henderson International Income Ord,LSE,UK,,0
STL.L,Stilo International plc,LSE,UK,Internet Information Providers,851
RUSP.L,1 RAVEN RUSSIA CRP,LSE,UK,,0
98KI.L,YAPI SP GDR-144A,LSE,UK,,0
HDIV.L,Henderson Diversified Income Limited,LSE,UK,,0
GLOK.L,Global Lock Safety (International) Group Co. Ltd.,LSE,UK,,0
GWIN.L,GOWIN NEW ENER,LSE,UK,,0
HNL.L,Hague and London Oil Plc,LSE,UK,Oil & Gas Drilling & Exploration,123
ATMA.L,Atlas Mara Limited,LSE,UK,Money Center Banks,410
PEZ.L,PEWT 20 GBP-ZDP-AC,LSE,UK,,0
ANR.L,Altona Energy Plc,LSE,UK,Industrial Metals & Minerals,133
